id,payload
3JYPJ2TAYIDUL5A6Q3CNW109I4VPF6_A1O9KH81C40LKG,"{""Wiki_Title"": ""2018 Anchorage earthquake"", ""Claim_Sentence"": ""On November 30, 2018, at 8:29 a.m. AKST (17:29 UTC), a magnitude 7.1 earthquake hit Anchorage in South Central Alaska."", ""Extracted_Claims"": [""The earthquake occurred"", ""The earthquake occurred on November 30 2018"", ""The earthquake occurred at 8:29 a.m. AKST"", ""The earthquake hit Anchorage"", ""The earthquake hit South Central Alaska"", ""The earthquake had a magnitude of 7.1""], ""Video_Url"": ""http://cs.jhu.edu/~amart233/videos/DSkG2gEz-6Y.mp4"", ""Video_Answers"": [false, false, false, false, true, false], ""Audio_Answers"": [true, false, false, false, false, false], ""OCR_Answers"": [true, false, false, true, true, false], ""Neither_Answers"": [false, true, true, false, false, true]}"
3KL228NDMVRZOE9LOVDXI5EMP9PKGZ_A11AN2HEMADVQS,"{""Wiki_Title"": ""Hurricane Irma"", ""Claim_Sentence"": ""Early on September 6, Irma peaked with 1-minute sustained winds of and a minimum pressure of ."", ""Extracted_Claims"": [""Irma\u2019s intensity peaked on September 6"", ""Irma's highest 1-minute sustained winds was 180 mph"", ""Irma's highest minimum pressure was 914 hPa""], ""Video_Url"": ""http://cs.jhu.edu/~amart233/videos/0fXN4hBjQQg.mp4"", ""Video_Answers"": [false, true, false], ""Audio_Answers"": [false, true, false], ""OCR_Answers"": [true, false, false], ""Neither_Answers"": [false, false, true]}"
3KL228NDMVRZOE9LOVDXI5EMP9PKGZ_A1O9KH81C40LKG,"{""Wiki_Title"": ""Hurricane Irma"", ""Claim_Sentence"": ""Early on September 6, Irma peaked with 1-minute sustained winds of and a minimum pressure of ."", ""Extracted_Claims"": [""Irma\u2019s intensity peaked on September 6"", ""Irma's highest 1-minute sustained winds was 180 mph"", ""Irma's highest minimum pressure was 914 hPa""], ""Video_Url"": ""http://cs.jhu.edu/~amart233/videos/0fXN4hBjQQg.mp4"", ""Video_Answers"": [false, false, false], ""Audio_Answers"": [false, true, false], ""OCR_Answers"": [true, true, false], ""Neither_Answers"": [false, false, true]}"
3KL228NDMVRZOE9LOVDXI5EMP9PKGZ_A11J530JMR0EVG,"{""Wiki_Title"": ""Hurricane Irma"", ""Claim_Sentence"": ""Early on September 6, Irma peaked with 1-minute sustained winds of and a minimum pressure of ."", ""Extracted_Claims"": [""Irma\u2019s intensity peaked on September 6"", ""Irma's highest 1-minute sustained winds was 180 mph"", ""Irma's highest minimum pressure was 914 hPa""], ""Video_Url"": ""http://cs.jhu.edu/~amart233/videos/0fXN4hBjQQg.mp4"", ""Video_Answers"": [false, false, false], ""Audio_Answers"": [false, true, true], ""OCR_Answers"": [true, true, true], ""Neither_Answers"": [false, false, false]}"
3KL228NDMVRZOE9LOVDXI5EMP9PKGZ_A21H4IRGU6ORSZ,"{""Wiki_Title"": ""Hurricane Irma"", ""Claim_Sentence"": ""Early on September 6, Irma peaked with 1-minute sustained winds of and a minimum pressure of ."", ""Extracted_Claims"": [""Irma\u2019s intensity peaked on September 6"", ""Irma's highest 1-minute sustained winds was 180 mph"", ""Irma's highest minimum pressure was 914 hPa""], ""Video_Url"": ""http://cs.jhu.edu/~amart233/videos/0fXN4hBjQQg.mp4"", ""Video_Answers"": [false, false, false], ""Audio_Answers"": [false, true, false], ""OCR_Answers"": [true, true, true], ""Neither_Answers"": [false, false, false]}"
3M93N4X8HKS73ZCU1A7264XCYVJSJS_A11J530JMR0EVG,"{""Wiki_Title"": ""Notre-Dame fire"", ""Claim_Sentence"": ""Three emergency workers were injured."", ""Extracted_Claims"": [""Three emergency workers were injured"", ""Emergency workers were present during the fire""], ""Video_Url"": ""http://cs.jhu.edu/~amart233/videos/3QtYT_Ac9Kc.mp4"", ""Video_Answers"": [false, true], ""Audio_Answers"": [false, true], ""OCR_Answers"": [false, false], ""Neither_Answers"": [true, false]}"
3M93N4X8HKS73ZCU1A7264XCYVJSJS_A21H4IRGU6ORSZ,"{""Wiki_Title"": ""Notre-Dame fire"", ""Claim_Sentence"": ""Three emergency workers were injured."", ""Extracted_Claims"": [""Three emergency workers were injured"", ""Emergency workers were present during the fire""], ""Video_Url"": ""http://cs.jhu.edu/~amart233/videos/3QtYT_Ac9Kc.mp4"", ""Video_Answers"": [false, false], ""Audio_Answers"": [false, false], ""OCR_Answers"": [false, false], ""Neither_Answers"": [true, true]}"
3M93N4X8HKS73ZCU1A7264XCYVJSJS_A1O9KH81C40LKG,"{""Wiki_Title"": ""Notre-Dame fire"", ""Claim_Sentence"": ""Three emergency workers were injured."", ""Extracted_Claims"": [""Three emergency workers were injured"", ""Emergency workers were present during the fire""], ""Video_Url"": ""http://cs.jhu.edu/~amart233/videos/3QtYT_Ac9Kc.mp4"", ""Video_Answers"": [false, false], ""Audio_Answers"": [false, false], ""OCR_Answers"": [false, false], ""Neither_Answers"": [true, true]}"
3M93N4X8HKS73ZCU1A7264XCYVJSJS_A11AN2HEMADVQS,"{""Wiki_Title"": ""Notre-Dame fire"", ""Claim_Sentence"": ""Three emergency workers were injured."", ""Extracted_Claims"": [""Three emergency workers were injured"", ""Emergency workers were present during the fire""], ""Video_Url"": ""http://cs.jhu.edu/~amart233/videos/3QtYT_Ac9Kc.mp4"", ""Video_Answers"": [false, false], ""Audio_Answers"": [false, false], ""OCR_Answers"": [false, false], ""Neither_Answers"": [true, true]}"
3MNJFORX8B9QSVSN6O39YVVSR4UF5A_A1O9KH81C40LKG,"{""Wiki_Title"": ""Notre-Dame fire"", ""Claim_Sentence"": ""Extensive damage to the interior was prevented by the vaulted stone ceiling, which largely contained the burning roof as it collapsed."", ""Extracted_Claims"": [""Extensive damage to the cathedral's interior was prevented"", ""The vaulted stone ceiling prevented extensive damage to the cathedral\u2019s interior"", ""The vaulted stone ceiling largely contained the burning roof"", ""The cathedral's burning roof collapsed""], ""Video_Url"": ""http://cs.jhu.edu/~amart233/videos/3QtYT_Ac9Kc.mp4"", ""Video_Answers"": [false, false, false, false], ""Audio_Answers"": [false, false, false, false], ""OCR_Answers"": [false, false, false, false], ""Neither_Answers"": [true, true, true, true]}"
3MNJFORX8B9QSVSN6O39YVVSR4UF5A_A21H4IRGU6ORSZ,"{""Wiki_Title"": ""Notre-Dame fire"", ""Claim_Sentence"": ""Extensive damage to the interior was prevented by the vaulted stone ceiling, which largely contained the burning roof as it collapsed."", ""Extracted_Claims"": [""Extensive damage to the cathedral's interior was prevented"", ""The vaulted stone ceiling prevented extensive damage to the cathedral\u2019s interior"", ""The vaulted stone ceiling largely contained the burning roof"", ""The cathedral's burning roof collapsed""], ""Video_Url"": ""http://cs.jhu.edu/~amart233/videos/3QtYT_Ac9Kc.mp4"", ""Video_Answers"": [false, false, false, true], ""Audio_Answers"": [false, false, false, false], ""OCR_Answers"": [false, false, false, false], ""Neither_Answers"": [true, true, true, false]}"
3MNJFORX8B9QSVSN6O39YVVSR4UF5A_A11J530JMR0EVG,"{""Wiki_Title"": ""Notre-Dame fire"", ""Claim_Sentence"": ""Extensive damage to the interior was prevented by the vaulted stone ceiling, which largely contained the burning roof as it collapsed."", ""Extracted_Claims"": [""Extensive damage to the cathedral's interior was prevented"", ""The vaulted stone ceiling prevented extensive damage to the cathedral\u2019s interior"", ""The vaulted stone ceiling largely contained the burning roof"", ""The cathedral's burning roof collapsed""], ""Video_Url"": ""http://cs.jhu.edu/~amart233/videos/3QtYT_Ac9Kc.mp4"", ""Video_Answers"": [false, false, false, true], ""Audio_Answers"": [false, false, false, false], ""OCR_Answers"": [false, false, false, false], ""Neither_Answers"": [true, true, true, false]}"
3MNJFORX8B9QSVSN6O39YVVSR4UF5A_A11AN2HEMADVQS,"{""Wiki_Title"": ""Notre-Dame fire"", ""Claim_Sentence"": ""Extensive damage to the interior was prevented by the vaulted stone ceiling, which largely contained the burning roof as it collapsed."", ""Extracted_Claims"": [""Extensive damage to the cathedral's interior was prevented"", ""The vaulted stone ceiling prevented extensive damage to the cathedral\u2019s interior"", ""The vaulted stone ceiling largely contained the burning roof"", ""The cathedral's burning roof collapsed""], ""Video_Url"": ""http://cs.jhu.edu/~amart233/videos/3QtYT_Ac9Kc.mp4"", ""Video_Answers"": [false, false, false, true], ""Audio_Answers"": [false, false, false, false], ""OCR_Answers"": [false, false, false, false], ""Neither_Answers"": [true, true, true, false]}"
3NOEP8XAU47BLR1RQXI9280GM9RXP5_A21H4IRGU6ORSZ,"{""Wiki_Title"": ""Hurricane Irma"", ""Claim_Sentence"": ""Irma then weakened to Category 3 status, prior to another landfall in Florida on Marco Island later that day."", ""Extracted_Claims"": [""Irma weakened to Category 3 on September 10"", ""Irma made landfall in Florida before landfall at Marco Island"", ""Irma made landfall at Marco Island"", ""Irma made landfall at Marco Island on September 10"", ""Irma made landfall on Marco Island as a Category 3 hurricane""], ""Video_Url"": ""http://cs.jhu.edu/~amart233/videos/0fXN4hBjQQg.mp4"", ""Video_Answers"": [false, false, false, false, false], ""Audio_Answers"": [false, false, false, false, false], ""OCR_Answers"": [false, false, false, false, false], ""Neither_Answers"": [true, true, true, true, true]}"
3NOEP8XAU47BLR1RQXI9280GM9RXP5_A1O9KH81C40LKG,"{""Wiki_Title"": ""Hurricane Irma"", ""Claim_Sentence"": ""Irma then weakened to Category 3 status, prior to another landfall in Florida on Marco Island later that day."", ""Extracted_Claims"": [""Irma weakened to Category 3 on September 10"", ""Irma made landfall in Florida before landfall at Marco Island"", ""Irma made landfall at Marco Island"", ""Irma made landfall at Marco Island on September 10"", ""Irma made landfall on Marco Island as a Category 3 hurricane""], ""Video_Url"": ""http://cs.jhu.edu/~amart233/videos/0fXN4hBjQQg.mp4"", ""Video_Answers"": [false, false, false, false, false], ""Audio_Answers"": [false, false, false, false, false], ""OCR_Answers"": [false, false, false, false, false], ""Neither_Answers"": [true, true, true, true, true]}"
3NOEP8XAU47BLR1RQXI9280GM9RXP5_A11AN2HEMADVQS,"{""Wiki_Title"": ""Hurricane Irma"", ""Claim_Sentence"": ""Irma then weakened to Category 3 status, prior to another landfall in Florida on Marco Island later that day."", ""Extracted_Claims"": [""Irma weakened to Category 3 on September 10"", ""Irma made landfall in Florida before landfall at Marco Island"", ""Irma made landfall at Marco Island"", ""Irma made landfall at Marco Island on September 10"", ""Irma made landfall on Marco Island as a Category 3 hurricane""], ""Video_Url"": ""http://cs.jhu.edu/~amart233/videos/0fXN4hBjQQg.mp4"", ""Video_Answers"": [false, true, false, false, false], ""Audio_Answers"": [false, true, false, false, false], ""OCR_Answers"": [false, false, false, false, false], ""Neither_Answers"": [true, false, true, true, true]}"
3NOEP8XAU47BLR1RQXI9280GM9RXP5_A11J530JMR0EVG,"{""Wiki_Title"": ""Hurricane Irma"", ""Claim_Sentence"": ""Irma then weakened to Category 3 status, prior to another landfall in Florida on Marco Island later that day."", ""Extracted_Claims"": [""Irma weakened to Category 3 on September 10"", ""Irma made landfall in Florida before landfall at Marco Island"", ""Irma made landfall at Marco Island"", ""Irma made landfall at Marco Island on September 10"", ""Irma made landfall on Marco Island as a Category 3 hurricane""], ""Video_Url"": ""http://cs.jhu.edu/~amart233/videos/0fXN4hBjQQg.mp4"", ""Video_Answers"": [false, false, false, false, false], ""Audio_Answers"": [false, false, false, false, false], ""OCR_Answers"": [false, false, false, false, false], ""Neither_Answers"": [true, true, true, true, true]}"
3O71U79SRBUX47IF47KUMWPT2PESMW_A1O9KH81C40LKG,"{""Wiki_Title"": ""2018 Anchorage earthquake"", ""Claim_Sentence"": ""The earthquake's epicenter was near Point Mackenzie, about north of Anchorage, and occurred at a depth of ."", ""Extracted_Claims"": [""The earthquake\u2019s epicenter was near Point Mackenzie"", ""The earthquake\u2019s epicenter was 10 miles north of Anchorage"", ""The earthquake occurred at a depth of 29 miles""], ""Video_Url"": ""http://cs.jhu.edu/~amart233/videos/DSkG2gEz-6Y.mp4"", ""Video_Answers"": [false, false, false], ""Audio_Answers"": [false, false, false], ""OCR_Answers"": [false, false, false], ""Neither_Answers"": [true, true, true]}"
3O71U79SRBUX47IF47KUMWPT2PESMW_A11J530JMR0EVG,"{""Wiki_Title"": ""2018 Anchorage earthquake"", ""Claim_Sentence"": ""The earthquake's epicenter was near Point Mackenzie, about north of Anchorage, and occurred at a depth of ."", ""Extracted_Claims"": [""The earthquake\u2019s epicenter was near Point Mackenzie"", ""The earthquake\u2019s epicenter was 10 miles north of Anchorage"", ""The earthquake occurred at a depth of 29 miles""], ""Video_Url"": ""http://cs.jhu.edu/~amart233/videos/DSkG2gEz-6Y.mp4"", ""Video_Answers"": [false, false, false], ""Audio_Answers"": [false, false, false], ""OCR_Answers"": [false, false, false], ""Neither_Answers"": [true, true, true]}"
3O71U79SRBUX47IF47KUMWPT2PESMW_A11AN2HEMADVQS,"{""Wiki_Title"": ""2018 Anchorage earthquake"", ""Claim_Sentence"": ""The earthquake's epicenter was near Point Mackenzie, about north of Anchorage, and occurred at a depth of ."", ""Extracted_Claims"": [""The earthquake\u2019s epicenter was near Point Mackenzie"", ""The earthquake\u2019s epicenter was 10 miles north of Anchorage"", ""The earthquake occurred at a depth of 29 miles""], ""Video_Url"": ""http://cs.jhu.edu/~amart233/videos/DSkG2gEz-6Y.mp4"", ""Video_Answers"": [false, false, false], ""Audio_Answers"": [false, true, false], ""OCR_Answers"": [false, false, false], ""Neither_Answers"": [true, false, true]}"
3O71U79SRBUX47IF47KUMWPT2PESMW_A21H4IRGU6ORSZ,"{""Wiki_Title"": ""2018 Anchorage earthquake"", ""Claim_Sentence"": ""The earthquake's epicenter was near Point Mackenzie, about north of Anchorage, and occurred at a depth of ."", ""Extracted_Claims"": [""The earthquake\u2019s epicenter was near Point Mackenzie"", ""The earthquake\u2019s epicenter was 10 miles north of Anchorage"", ""The earthquake occurred at a depth of 29 miles""], ""Video_Url"": ""http://cs.jhu.edu/~amart233/videos/DSkG2gEz-6Y.mp4"", ""Video_Answers"": [false, false, false], ""Audio_Answers"": [false, true, false], ""OCR_Answers"": [false, false, false], ""Neither_Answers"": [true, false, true]}"
3S1L4CQSFXANY1441KUQ66BEJIVFAG_A21H4IRGU6ORSZ,"{""Wiki_Title"": ""2018 Anchorage earthquake"", ""Claim_Sentence"": ""The National Tsunami Warning Center\u2014itself located inside the quake zone, in Palmer, Alaska, northeast of Anchorage\u2014issued tsunami warnings for nearby coastal areas, including Cook Inlet and the Kenai Peninsula, but they were lifted shortly after."", ""Extracted_Claims"": [""The National Tsunami Warning Center is located inside the quake zone"", ""The National Tsunami Warning Center is located in Palmer, Alaska"", ""The National Tsunami Warning Center is located 42 miles northeast of Anchorage"", ""The National Tsunami Warning Center issued tsunami warnings"", ""Tsunami warnings were issued for nearby coastal areas"", ""Tsunami warnings were issued for Cook Inlet"", ""Tsunami warnings were issued for the Kenai Peninsula"", ""Tsunami warnings were lifted shortly after being issued"", ""Tsunami warnings for nearby coastal areas were lifted"", ""Tsunami warnings for Cook Inlet were lifted"", ""Tsunami warnings for the Kenai Peninsula were lifted""], ""Video_Url"": ""http://cs.jhu.edu/~amart233/videos/DSkG2gEz-6Y.mp4"", ""Video_Answers"": [false, false, false, false, false, false, false, false, false, false, false], ""Audio_Answers"": [false, false, false, false, false, false, false, false, false, false, false], ""OCR_Answers"": [false, false, false, false, false, false, false, false, false, false, false], ""Neither_Answers"": [true, true, true, true, true, true, true, true, true, true, true]}"
3S1L4CQSFXANY1441KUQ66BEJIVFAG_A1O9KH81C40LKG,"{""Wiki_Title"": ""2018 Anchorage earthquake"", ""Claim_Sentence"": ""The National Tsunami Warning Center\u2014itself located inside the quake zone, in Palmer, Alaska, northeast of Anchorage\u2014issued tsunami warnings for nearby coastal areas, including Cook Inlet and the Kenai Peninsula, but they were lifted shortly after."", ""Extracted_Claims"": [""The National Tsunami Warning Center is located inside the quake zone"", ""The National Tsunami Warning Center is located in Palmer, Alaska"", ""The National Tsunami Warning Center is located 42 miles northeast of Anchorage"", ""The National Tsunami Warning Center issued tsunami warnings"", ""Tsunami warnings were issued for nearby coastal areas"", ""Tsunami warnings were issued for Cook Inlet"", ""Tsunami warnings were issued for the Kenai Peninsula"", ""Tsunami warnings were lifted shortly after being issued"", ""Tsunami warnings for nearby coastal areas were lifted"", ""Tsunami warnings for Cook Inlet were lifted"", ""Tsunami warnings for the Kenai Peninsula were lifted""], ""Video_Url"": ""http://cs.jhu.edu/~amart233/videos/DSkG2gEz-6Y.mp4"", ""Video_Answers"": [false, false, false, false, false, false, false, false, false, false, false], ""Audio_Answers"": [false, false, false, false, false, false, false, false, false, false, false], ""OCR_Answers"": [false, false, false, false, true, false, false, false, false, false, false], ""Neither_Answers"": [true, true, true, true, false, true, true, true, true, true, true]}"
3S1L4CQSFXANY1441KUQ66BEJIVFAG_A11AN2HEMADVQS,"{""Wiki_Title"": ""2018 Anchorage earthquake"", ""Claim_Sentence"": ""The National Tsunami Warning Center\u2014itself located inside the quake zone, in Palmer, Alaska, northeast of Anchorage\u2014issued tsunami warnings for nearby coastal areas, including Cook Inlet and the Kenai Peninsula, but they were lifted shortly after."", ""Extracted_Claims"": [""The National Tsunami Warning Center is located inside the quake zone"", ""The National Tsunami Warning Center is located in Palmer, Alaska"", ""The National Tsunami Warning Center is located 42 miles northeast of Anchorage"", ""The National Tsunami Warning Center issued tsunami warnings"", ""Tsunami warnings were issued for nearby coastal areas"", ""Tsunami warnings were issued for Cook Inlet"", ""Tsunami warnings were issued for the Kenai Peninsula"", ""Tsunami warnings were lifted shortly after being issued"", ""Tsunami warnings for nearby coastal areas were lifted"", ""Tsunami warnings for Cook Inlet were lifted"", ""Tsunami warnings for the Kenai Peninsula were lifted""], ""Video_Url"": ""http://cs.jhu.edu/~amart233/videos/DSkG2gEz-6Y.mp4"", ""Video_Answers"": [false, false, false, true, false, false, false, false, false, false, false], ""Audio_Answers"": [false, false, false, false, false, false, false, false, false, false, false], ""OCR_Answers"": [false, false, false, false, false, false, false, false, false, false, false], ""Neither_Answers"": [true, true, true, false, true, true, true, true, true, true, true]}"
3S1L4CQSFXANY1441KUQ66BEJIVFAG_A11J530JMR0EVG,"{""Wiki_Title"": ""2018 Anchorage earthquake"", ""Claim_Sentence"": ""The National Tsunami Warning Center\u2014itself located inside the quake zone, in Palmer, Alaska, northeast of Anchorage\u2014issued tsunami warnings for nearby coastal areas, including Cook Inlet and the Kenai Peninsula, but they were lifted shortly after."", ""Extracted_Claims"": [""The National Tsunami Warning Center is located inside the quake zone"", ""The National Tsunami Warning Center is located in Palmer, Alaska"", ""The National Tsunami Warning Center is located 42 miles northeast of Anchorage"", ""The National Tsunami Warning Center issued tsunami warnings"", ""Tsunami warnings were issued for nearby coastal areas"", ""Tsunami warnings were issued for Cook Inlet"", ""Tsunami warnings were issued for the Kenai Peninsula"", ""Tsunami warnings were lifted shortly after being issued"", ""Tsunami warnings for nearby coastal areas were lifted"", ""Tsunami warnings for Cook Inlet were lifted"", ""Tsunami warnings for the Kenai Peninsula were lifted""], ""Video_Url"": ""http://cs.jhu.edu/~amart233/videos/DSkG2gEz-6Y.mp4"", ""Video_Answers"": [false, false, false, false, false, false, false, false, false, false, false], ""Audio_Answers"": [false, false, false, false, false, false, false, false, false, false, false], ""OCR_Answers"": [false, false, false, true, false, false, false, false, false, false, false], ""Neither_Answers"": [true, true, true, false, true, true, true, true, true, true, true]}"
3SMIWMMK61A9OW4XXELHAV98LODUW5_A11J530JMR0EVG,"{""Wiki_Title"": ""Hurricane Irma"", ""Claim_Sentence"": ""Although Irma briefly weakened to a Category 2 storm while making landfall on Cuba, the system re-intensified to Category 4 status as it crossed the warm waters of the Straits of Florida, before making landfall on Cudjoe Key on September 10."", ""Extracted_Claims"": [""Irma made landfall on Cuba"", ""Irma weakened to a Category 2 storm while making landfall on Cuba"", ""Irma regained Category 4 status"", ""Irma cross the Straits of Florida"", ""Irma made landfall on Cudjoe Key"", ""Irma made landfall on Cudjoe Key on September 10"", ""Irma made landfall on Cudjoe Key after crossing the Straits of Florida"", ""The warm waters of the Straits of Florida helped Irma re-intensify to Category 4""], ""Video_Url"": ""http://cs.jhu.edu/~amart233/videos/0fXN4hBjQQg.mp4"", ""Video_Answers"": [true, false, false, false, false, false, false, false], ""Audio_Answers"": [true, false, false, false, false, false, false, false], ""OCR_Answers"": [true, false, false, false, false, false, false, false], ""Neither_Answers"": [false, true, true, true, true, true, true, true]}"
3SMIWMMK61A9OW4XXELHAV98LODUW5_A1O9KH81C40LKG,"{""Wiki_Title"": ""Hurricane Irma"", ""Claim_Sentence"": ""Although Irma briefly weakened to a Category 2 storm while making landfall on Cuba, the system re-intensified to Category 4 status as it crossed the warm waters of the Straits of Florida, before making landfall on Cudjoe Key on September 10."", ""Extracted_Claims"": [""Irma made landfall on Cuba"", ""Irma weakened to a Category 2 storm while making landfall on Cuba"", ""Irma regained Category 4 status"", ""Irma cross the Straits of Florida"", ""Irma made landfall on Cudjoe Key"", ""Irma made landfall on Cudjoe Key on September 10"", ""Irma made landfall on Cudjoe Key after crossing the Straits of Florida"", ""The warm waters of the Straits of Florida helped Irma re-intensify to Category 4""], ""Video_Url"": ""http://cs.jhu.edu/~amart233/videos/0fXN4hBjQQg.mp4"", ""Video_Answers"": [true, false, false, true, false, false, false, false], ""Audio_Answers"": [false, false, false, false, false, false, false, false], ""OCR_Answers"": [false, false, false, false, false, false, false, false], ""Neither_Answers"": [false, true, true, false, true, true, true, true]}"
