id,payload
3SMIWMMK61A9OW4XXELHAV98LODUW5_A11AN2HEMADVQS,"{""Wiki_Title"": ""Hurricane Irma"", ""Claim_Sentence"": ""Although Irma briefly weakened to a Category 2 storm while making landfall on Cuba, the system re-intensified to Category 4 status as it crossed the warm waters of the Straits of Florida, before making landfall on Cudjoe Key on September 10."", ""Extracted_Claims"": [""Irma made landfall on Cuba"", ""Irma weakened to a Category 2 storm while making landfall on Cuba"", ""Irma regained Category 4 status"", ""Irma cross the Straits of Florida"", ""Irma made landfall on Cudjoe Key"", ""Irma made landfall on Cudjoe Key on September 10"", ""Irma made landfall on Cudjoe Key after crossing the Straits of Florida"", ""The warm waters of the Straits of Florida helped Irma re-intensify to Category 4""], ""Video_Url"": ""http://cs.jhu.edu/~amart233/videos/0fXN4hBjQQg.mp4"", ""Video_Answers"": [true, false, false, true, false, false, false, false], ""Audio_Answers"": [true, false, false, false, false, false, false, false], ""OCR_Answers"": [true, false, true, false, false, false, false, false], ""Neither_Answers"": [false, true, false, false, true, true, true, true]}"
3SMIWMMK61A9OW4XXELHAV98LODUW5_A21H4IRGU6ORSZ,"{""Wiki_Title"": ""Hurricane Irma"", ""Claim_Sentence"": ""Although Irma briefly weakened to a Category 2 storm while making landfall on Cuba, the system re-intensified to Category 4 status as it crossed the warm waters of the Straits of Florida, before making landfall on Cudjoe Key on September 10."", ""Extracted_Claims"": [""Irma made landfall on Cuba"", ""Irma weakened to a Category 2 storm while making landfall on Cuba"", ""Irma regained Category 4 status"", ""Irma cross the Straits of Florida"", ""Irma made landfall on Cudjoe Key"", ""Irma made landfall on Cudjoe Key on September 10"", ""Irma made landfall on Cudjoe Key after crossing the Straits of Florida"", ""The warm waters of the Straits of Florida helped Irma re-intensify to Category 4""], ""Video_Url"": ""http://cs.jhu.edu/~amart233/videos/0fXN4hBjQQg.mp4"", ""Video_Answers"": [true, false, false, true, false, false, false, false], ""Audio_Answers"": [true, false, false, false, false, false, false, false], ""OCR_Answers"": [true, false, false, false, false, false, false, false], ""Neither_Answers"": [false, true, true, false, true, true, true, true]}"
3T2EL38U0MPWL326QAXY2DQQR5DXQW_A11J530JMR0EVG,"{""Wiki_Title"": ""Hurricane Irma"", ""Claim_Sentence"": ""It was also the third-strongest Atlantic hurricane at landfall ever recorded, just behind the 1935 Labor Day Hurricane and Dorian."", ""Extracted_Claims"": [""Irma was the third-strongest Atlantic hurricane at landfall ever recorded"", ""Irma occurred in the Atlantic"", ""The 1935 Labor Day Hurricane was stronger than Irma"", ""The 1935 Labor Day Hurricane occurred in the Atlantic"", ""Dorian was stronger than Irma"", ""Dorian occurred in the Atlantic""], ""Video_Url"": ""http://cs.jhu.edu/~amart233/videos/0fXN4hBjQQg.mp4"", ""Video_Answers"": [false, true, false, false, false, false], ""Audio_Answers"": [false, true, false, false, false, false], ""OCR_Answers"": [false, true, false, false, false, false], ""Neither_Answers"": [true, false, true, true, true, true]}"
3T2EL38U0MPWL326QAXY2DQQR5DXQW_A1O9KH81C40LKG,"{""Wiki_Title"": ""Hurricane Irma"", ""Claim_Sentence"": ""It was also the third-strongest Atlantic hurricane at landfall ever recorded, just behind the 1935 Labor Day Hurricane and Dorian."", ""Extracted_Claims"": [""Irma was the third-strongest Atlantic hurricane at landfall ever recorded"", ""Irma occurred in the Atlantic"", ""The 1935 Labor Day Hurricane was stronger than Irma"", ""The 1935 Labor Day Hurricane occurred in the Atlantic"", ""Dorian was stronger than Irma"", ""Dorian occurred in the Atlantic""], ""Video_Url"": ""http://cs.jhu.edu/~amart233/videos/0fXN4hBjQQg.mp4"", ""Video_Answers"": [false, true, false, false, false, false], ""Audio_Answers"": [false, false, false, false, false, false], ""OCR_Answers"": [false, true, false, false, false, false], ""Neither_Answers"": [true, false, true, true, true, true]}"
3T2EL38U0MPWL326QAXY2DQQR5DXQW_A21H4IRGU6ORSZ,"{""Wiki_Title"": ""Hurricane Irma"", ""Claim_Sentence"": ""It was also the third-strongest Atlantic hurricane at landfall ever recorded, just behind the 1935 Labor Day Hurricane and Dorian."", ""Extracted_Claims"": [""Irma was the third-strongest Atlantic hurricane at landfall ever recorded"", ""Irma occurred in the Atlantic"", ""The 1935 Labor Day Hurricane was stronger than Irma"", ""The 1935 Labor Day Hurricane occurred in the Atlantic"", ""Dorian was stronger than Irma"", ""Dorian occurred in the Atlantic""], ""Video_Url"": ""http://cs.jhu.edu/~amart233/videos/0fXN4hBjQQg.mp4"", ""Video_Answers"": [false, false, false, false, false, false], ""Audio_Answers"": [false, true, false, false, false, false], ""OCR_Answers"": [false, true, false, false, false, false], ""Neither_Answers"": [true, false, true, true, true, true]}"
3T2EL38U0MPWL326QAXY2DQQR5DXQW_A11AN2HEMADVQS,"{""Wiki_Title"": ""Hurricane Irma"", ""Claim_Sentence"": ""It was also the third-strongest Atlantic hurricane at landfall ever recorded, just behind the 1935 Labor Day Hurricane and Dorian."", ""Extracted_Claims"": [""Irma was the third-strongest Atlantic hurricane at landfall ever recorded"", ""Irma occurred in the Atlantic"", ""The 1935 Labor Day Hurricane was stronger than Irma"", ""The 1935 Labor Day Hurricane occurred in the Atlantic"", ""Dorian was stronger than Irma"", ""Dorian occurred in the Atlantic""], ""Video_Url"": ""http://cs.jhu.edu/~amart233/videos/0fXN4hBjQQg.mp4"", ""Video_Answers"": [false, true, false, false, false, false], ""Audio_Answers"": [false, true, false, false, false, false], ""OCR_Answers"": [false, true, false, false, false, false], ""Neither_Answers"": [true, false, true, true, true, true]}"
3UV0D2KX1MO8WCONSJKZT3PER8ZF45_A1O9KH81C40LKG,"{""Wiki_Title"": ""Notre-Dame fire"", ""Claim_Sentence"": ""On 15 April 2019, just before 18:20 CEST, a structural fire broke out in the roof space of Notre-Dame de Paris, a medieval Catholic cathedral in Paris, France."", ""Extracted_Claims"": [""A structural fire broke out"", ""The fire broke out on 15 April 2019"", ""The fire broke out just before 18:20 CEST"", ""The fire broke out in the roof space"", ""Notre-Dame de Paris is a medieval Catholic cathedral"", ""Notre-Dame de Paris is located in Paris, France""], ""Video_Url"": ""http://cs.jhu.edu/~amart233/videos/3QtYT_Ac9Kc.mp4"", ""Video_Answers"": [true, false, false, false, false, false], ""Audio_Answers"": [false, false, false, false, false, false], ""OCR_Answers"": [false, false, false, false, false, false], ""Neither_Answers"": [false, true, true, true, true, true]}"
3UV0D2KX1MO8WCONSJKZT3PER8ZF45_A11J530JMR0EVG,"{""Wiki_Title"": ""Notre-Dame fire"", ""Claim_Sentence"": ""On 15 April 2019, just before 18:20 CEST, a structural fire broke out in the roof space of Notre-Dame de Paris, a medieval Catholic cathedral in Paris, France."", ""Extracted_Claims"": [""A structural fire broke out"", ""The fire broke out on 15 April 2019"", ""The fire broke out just before 18:20 CEST"", ""The fire broke out in the roof space"", ""Notre-Dame de Paris is a medieval Catholic cathedral"", ""Notre-Dame de Paris is located in Paris, France""], ""Video_Url"": ""http://cs.jhu.edu/~amart233/videos/3QtYT_Ac9Kc.mp4"", ""Video_Answers"": [true, false, false, true, false, true], ""Audio_Answers"": [false, false, false, false, false, false], ""OCR_Answers"": [false, false, false, false, false, false], ""Neither_Answers"": [false, true, true, false, true, false]}"
3UV0D2KX1MO8WCONSJKZT3PER8ZF45_A21H4IRGU6ORSZ,"{""Wiki_Title"": ""Notre-Dame fire"", ""Claim_Sentence"": ""On 15 April 2019, just before 18:20 CEST, a structural fire broke out in the roof space of Notre-Dame de Paris, a medieval Catholic cathedral in Paris, France."", ""Extracted_Claims"": [""A structural fire broke out"", ""The fire broke out on 15 April 2019"", ""The fire broke out just before 18:20 CEST"", ""The fire broke out in the roof space"", ""Notre-Dame de Paris is a medieval Catholic cathedral"", ""Notre-Dame de Paris is located in Paris, France""], ""Video_Url"": ""http://cs.jhu.edu/~amart233/videos/3QtYT_Ac9Kc.mp4"", ""Video_Answers"": [true, false, false, true, false, false], ""Audio_Answers"": [false, false, false, false, false, false], ""OCR_Answers"": [false, false, false, false, false, false], ""Neither_Answers"": [false, true, true, false, true, true]}"
3UV0D2KX1MO8WCONSJKZT3PER8ZF45_A11AN2HEMADVQS,"{""Wiki_Title"": ""Notre-Dame fire"", ""Claim_Sentence"": ""On 15 April 2019, just before 18:20 CEST, a structural fire broke out in the roof space of Notre-Dame de Paris, a medieval Catholic cathedral in Paris, France."", ""Extracted_Claims"": [""A structural fire broke out"", ""The fire broke out on 15 April 2019"", ""The fire broke out just before 18:20 CEST"", ""The fire broke out in the roof space"", ""Notre-Dame de Paris is a medieval Catholic cathedral"", ""Notre-Dame de Paris is located in Paris, France""], ""Video_Url"": ""http://cs.jhu.edu/~amart233/videos/3QtYT_Ac9Kc.mp4"", ""Video_Answers"": [true, false, false, false, true, true], ""Audio_Answers"": [false, false, false, false, false, false], ""OCR_Answers"": [false, false, false, false, false, false], ""Neither_Answers"": [false, true, true, true, false, false]}"
3X878VYTIEN5FZ66UHI6WF9OIAPF7P_A11AN2HEMADVQS,"{""Wiki_Title"": ""Notre-Dame fire"", ""Claim_Sentence"": ""Many works of art and religious relics were moved to safety, but others suffered smoke damage, and some of the exterior art was damaged or destroyed."", ""Extracted_Claims"": [""Many works of art were moved to safety"", ""Many religious relics were moved to safety"", ""Some works of art suffered smoke damage"", ""Some religious relics suffered smoke damage"", ""Some of the exterior art was damaged"", ""Some of the exterior art was destroyed""], ""Video_Url"": ""http://cs.jhu.edu/~amart233/videos/3QtYT_Ac9Kc.mp4"", ""Video_Answers"": [false, false, false, false, false, false], ""Audio_Answers"": [false, false, false, false, false, false], ""OCR_Answers"": [false, false, false, false, false, false], ""Neither_Answers"": [true, true, true, true, true, true]}"
3X878VYTIEN5FZ66UHI6WF9OIAPF7P_A21H4IRGU6ORSZ,"{""Wiki_Title"": ""Notre-Dame fire"", ""Claim_Sentence"": ""Many works of art and religious relics were moved to safety, but others suffered smoke damage, and some of the exterior art was damaged or destroyed."", ""Extracted_Claims"": [""Many works of art were moved to safety"", ""Many religious relics were moved to safety"", ""Some works of art suffered smoke damage"", ""Some religious relics suffered smoke damage"", ""Some of the exterior art was damaged"", ""Some of the exterior art was destroyed""], ""Video_Url"": ""http://cs.jhu.edu/~amart233/videos/3QtYT_Ac9Kc.mp4"", ""Video_Answers"": [false, false, false, false, false, false], ""Audio_Answers"": [false, false, false, false, false, false], ""OCR_Answers"": [false, false, false, false, false, false], ""Neither_Answers"": [true, true, true, true, true, true]}"
3X878VYTIEN5FZ66UHI6WF9OIAPF7P_A11J530JMR0EVG,"{""Wiki_Title"": ""Notre-Dame fire"", ""Claim_Sentence"": ""Many works of art and religious relics were moved to safety, but others suffered smoke damage, and some of the exterior art was damaged or destroyed."", ""Extracted_Claims"": [""Many works of art were moved to safety"", ""Many religious relics were moved to safety"", ""Some works of art suffered smoke damage"", ""Some religious relics suffered smoke damage"", ""Some of the exterior art was damaged"", ""Some of the exterior art was destroyed""], ""Video_Url"": ""http://cs.jhu.edu/~amart233/videos/3QtYT_Ac9Kc.mp4"", ""Video_Answers"": [false, false, false, false, true, true], ""Audio_Answers"": [false, false, false, false, false, false], ""OCR_Answers"": [false, false, false, false, false, false], ""Neither_Answers"": [true, true, true, true, false, false]}"
3X878VYTIEN5FZ66UHI6WF9OIAPF7P_A1O9KH81C40LKG,"{""Wiki_Title"": ""Notre-Dame fire"", ""Claim_Sentence"": ""Many works of art and religious relics were moved to safety, but others suffered smoke damage, and some of the exterior art was damaged or destroyed."", ""Extracted_Claims"": [""Many works of art were moved to safety"", ""Many religious relics were moved to safety"", ""Some works of art suffered smoke damage"", ""Some religious relics suffered smoke damage"", ""Some of the exterior art was damaged"", ""Some of the exterior art was destroyed""], ""Video_Url"": ""http://cs.jhu.edu/~amart233/videos/3QtYT_Ac9Kc.mp4"", ""Video_Answers"": [false, false, false, false, false, false], ""Audio_Answers"": [false, false, false, false, false, false], ""OCR_Answers"": [false, false, false, false, false, false], ""Neither_Answers"": [true, true, true, true, true, true]}"
3Y40HMYLL1NODW9N7JH3CENFUQJUXY_A11AN2HEMADVQS,"{""Wiki_Title"": ""Hurricane Irma"", ""Claim_Sentence"": ""Irma was the first Category 5 hurricane to strike the Leeward Islands on record, followed by Maria two weeks later."", ""Extracted_Claims"": [""Irma was a Category 5 hurricane"", ""Irma struck the Leeward Islands"", ""Maria struck the Leeward Islands"", ""Maria struck the Leeward Islands two weeks after Irma"", ""Irma was the first recorded Category 5 hurricane to strike the Leeward Islands""], ""Video_Url"": ""http://cs.jhu.edu/~amart233/videos/0fXN4hBjQQg.mp4"", ""Video_Answers"": [false, true, false, false, false], ""Audio_Answers"": [true, false, false, false, false], ""OCR_Answers"": [true, false, false, false, false], ""Neither_Answers"": [false, false, true, true, true]}"
3Y40HMYLL1NODW9N7JH3CENFUQJUXY_A21H4IRGU6ORSZ,"{""Wiki_Title"": ""Hurricane Irma"", ""Claim_Sentence"": ""Irma was the first Category 5 hurricane to strike the Leeward Islands on record, followed by Maria two weeks later."", ""Extracted_Claims"": [""Irma was a Category 5 hurricane"", ""Irma struck the Leeward Islands"", ""Maria struck the Leeward Islands"", ""Maria struck the Leeward Islands two weeks after Irma"", ""Irma was the first recorded Category 5 hurricane to strike the Leeward Islands""], ""Video_Url"": ""http://cs.jhu.edu/~amart233/videos/0fXN4hBjQQg.mp4"", ""Video_Answers"": [false, false, false, false, false], ""Audio_Answers"": [true, false, false, false, false], ""OCR_Answers"": [true, false, false, false, false], ""Neither_Answers"": [false, true, true, true, true]}"
3Y40HMYLL1NODW9N7JH3CENFUQJUXY_A11J530JMR0EVG,"{""Wiki_Title"": ""Hurricane Irma"", ""Claim_Sentence"": ""Irma was the first Category 5 hurricane to strike the Leeward Islands on record, followed by Maria two weeks later."", ""Extracted_Claims"": [""Irma was a Category 5 hurricane"", ""Irma struck the Leeward Islands"", ""Maria struck the Leeward Islands"", ""Maria struck the Leeward Islands two weeks after Irma"", ""Irma was the first recorded Category 5 hurricane to strike the Leeward Islands""], ""Video_Url"": ""http://cs.jhu.edu/~amart233/videos/0fXN4hBjQQg.mp4"", ""Video_Answers"": [false, true, false, false, false], ""Audio_Answers"": [true, false, false, false, false], ""OCR_Answers"": [true, false, false, false, false], ""Neither_Answers"": [false, false, true, true, true]}"
3Y40HMYLL1NODW9N7JH3CENFUQJUXY_A1O9KH81C40LKG,"{""Wiki_Title"": ""Hurricane Irma"", ""Claim_Sentence"": ""Irma was the first Category 5 hurricane to strike the Leeward Islands on record, followed by Maria two weeks later."", ""Extracted_Claims"": [""Irma was a Category 5 hurricane"", ""Irma struck the Leeward Islands"", ""Maria struck the Leeward Islands"", ""Maria struck the Leeward Islands two weeks after Irma"", ""Irma was the first recorded Category 5 hurricane to strike the Leeward Islands""], ""Video_Url"": ""http://cs.jhu.edu/~amart233/videos/0fXN4hBjQQg.mp4"", ""Video_Answers"": [false, false, false, false, false], ""Audio_Answers"": [true, false, false, false, false], ""OCR_Answers"": [true, false, false, false, false], ""Neither_Answers"": [false, true, true, true, true]}"
3YCT0L9OMME3MP3FG8ZUZBET7FOSNW_A1O9KH81C40LKG,"{""Wiki_Title"": ""2018 Anchorage earthquake"", ""Claim_Sentence"": ""The earthquake could be felt as far away as Fairbanks."", ""Extracted_Claims"": [""The earthquake occurred"", ""The earthquake could be felt in Fairbanks"", ""The earthquake could in locations between the epicenter and Fairbanks""], ""Video_Url"": ""http://cs.jhu.edu/~amart233/videos/DSkG2gEz-6Y.mp4"", ""Video_Answers"": [false, false, false], ""Audio_Answers"": [true, false, false], ""OCR_Answers"": [true, false, false], ""Neither_Answers"": [false, true, true]}"
3YCT0L9OMME3MP3FG8ZUZBET7FOSNW_A11J530JMR0EVG,"{""Wiki_Title"": ""2018 Anchorage earthquake"", ""Claim_Sentence"": ""The earthquake could be felt as far away as Fairbanks."", ""Extracted_Claims"": [""The earthquake occurred"", ""The earthquake could be felt in Fairbanks"", ""The earthquake could in locations between the epicenter and Fairbanks""], ""Video_Url"": ""http://cs.jhu.edu/~amart233/videos/DSkG2gEz-6Y.mp4"", ""Video_Answers"": [false, false, false], ""Audio_Answers"": [true, false, false], ""OCR_Answers"": [true, false, false], ""Neither_Answers"": [false, true, true]}"
3YCT0L9OMME3MP3FG8ZUZBET7FOSNW_A21H4IRGU6ORSZ,"{""Wiki_Title"": ""2018 Anchorage earthquake"", ""Claim_Sentence"": ""The earthquake could be felt as far away as Fairbanks."", ""Extracted_Claims"": [""The earthquake occurred"", ""The earthquake could be felt in Fairbanks"", ""The earthquake could in locations between the epicenter and Fairbanks""], ""Video_Url"": ""http://cs.jhu.edu/~amart233/videos/DSkG2gEz-6Y.mp4"", ""Video_Answers"": [false, false, false], ""Audio_Answers"": [true, false, false], ""OCR_Answers"": [true, false, false], ""Neither_Answers"": [false, true, true]}"
3YCT0L9OMME3MP3FG8ZUZBET7FOSNW_A11AN2HEMADVQS,"{""Wiki_Title"": ""2018 Anchorage earthquake"", ""Claim_Sentence"": ""The earthquake could be felt as far away as Fairbanks."", ""Extracted_Claims"": [""The earthquake occurred"", ""The earthquake could be felt in Fairbanks"", ""The earthquake could in locations between the epicenter and Fairbanks""], ""Video_Url"": ""http://cs.jhu.edu/~amart233/videos/DSkG2gEz-6Y.mp4"", ""Video_Answers"": [true, false, false], ""Audio_Answers"": [true, false, false], ""OCR_Answers"": [true, false, false], ""Neither_Answers"": [false, true, true]}"
3YLTXLH3DFBEZ11CLT0NZMCMYJ8PH4_A1O9KH81C40LKG,"{""Wiki_Title"": ""Hurricane Irma"", ""Claim_Sentence"": ""The ninth named storm, fourth hurricane, second major hurricane, and first Category 5 hurricane of the extremely active 2017 Atlantic hurricane season, Irma caused widespread and catastrophic damage throughout its long lifetime, particularly in the northeastern Caribbean and the Florida Keys."", ""Extracted_Claims"": [""Irma was the ninth named storm of the 2017 Atlantic hurricane season"", ""Irma was the fourth hurricane of the 2017 Atlantic hurricane season"", ""Irma was the second major hurricane of the 2017 Atlantic hurricane season"", ""Irma was the first Category 5 hurricane of the 2017 Atlantic hurricane season"", ""The  2017 Atlantic hurricane season was extremely active"", ""Irma caused widespread damage"", ""Irma caused catastrophic damage"", ""Irma's damage was particularly severe in the northeastern Caribbean"", ""Irma's damage was particularly severe in the Florida Keys"", ""Irma had a long lifetime"", ""Irma occurred during the 2017 Atlantic hurricane season""], ""Video_Url"": ""http://cs.jhu.edu/~amart233/videos/0fXN4hBjQQg.mp4"", ""Video_Answers"": [false, false, false, false, false, true, true, false, false, false, false], ""Audio_Answers"": [false, false, false, false, false, true, true, false, false, false, false], ""OCR_Answers"": [false, false, false, false, false, false, false, false, false, false, false], ""Neither_Answers"": [true, true, true, true, true, false, false, true, true, true, true]}"
3YLTXLH3DFBEZ11CLT0NZMCMYJ8PH4_A21H4IRGU6ORSZ,"{""Wiki_Title"": ""Hurricane Irma"", ""Claim_Sentence"": ""The ninth named storm, fourth hurricane, second major hurricane, and first Category 5 hurricane of the extremely active 2017 Atlantic hurricane season, Irma caused widespread and catastrophic damage throughout its long lifetime, particularly in the northeastern Caribbean and the Florida Keys."", ""Extracted_Claims"": [""Irma was the ninth named storm of the 2017 Atlantic hurricane season"", ""Irma was the fourth hurricane of the 2017 Atlantic hurricane season"", ""Irma was the second major hurricane of the 2017 Atlantic hurricane season"", ""Irma was the first Category 5 hurricane of the 2017 Atlantic hurricane season"", ""The  2017 Atlantic hurricane season was extremely active"", ""Irma caused widespread damage"", ""Irma caused catastrophic damage"", ""Irma's damage was particularly severe in the northeastern Caribbean"", ""Irma's damage was particularly severe in the Florida Keys"", ""Irma had a long lifetime"", ""Irma occurred during the 2017 Atlantic hurricane season""], ""Video_Url"": ""http://cs.jhu.edu/~amart233/videos/0fXN4hBjQQg.mp4"", ""Video_Answers"": [false, false, false, false, false, true, true, true, false, false, false], ""Audio_Answers"": [false, false, false, false, false, true, true, true, false, true, false], ""OCR_Answers"": [false, false, false, false, false, true, true, true, false, true, false], ""Neither_Answers"": [true, true, true, true, true, false, false, false, true, false, true]}"
3YLTXLH3DFBEZ11CLT0NZMCMYJ8PH4_A11AN2HEMADVQS,"{""Wiki_Title"": ""Hurricane Irma"", ""Claim_Sentence"": ""The ninth named storm, fourth hurricane, second major hurricane, and first Category 5 hurricane of the extremely active 2017 Atlantic hurricane season, Irma caused widespread and catastrophic damage throughout its long lifetime, particularly in the northeastern Caribbean and the Florida Keys."", ""Extracted_Claims"": [""Irma was the ninth named storm of the 2017 Atlantic hurricane season"", ""Irma was the fourth hurricane of the 2017 Atlantic hurricane season"", ""Irma was the second major hurricane of the 2017 Atlantic hurricane season"", ""Irma was the first Category 5 hurricane of the 2017 Atlantic hurricane season"", ""The  2017 Atlantic hurricane season was extremely active"", ""Irma caused widespread damage"", ""Irma caused catastrophic damage"", ""Irma's damage was particularly severe in the northeastern Caribbean"", ""Irma's damage was particularly severe in the Florida Keys"", ""Irma had a long lifetime"", ""Irma occurred during the 2017 Atlantic hurricane season""], ""Video_Url"": ""http://cs.jhu.edu/~amart233/videos/0fXN4hBjQQg.mp4"", ""Video_Answers"": [false, false, false, false, false, false, true, false, false, false, false], ""Audio_Answers"": [false, false, false, false, false, false, true, false, false, true, false], ""OCR_Answers"": [false, false, false, false, false, false, true, false, false, true, false], ""Neither_Answers"": [true, true, true, true, true, true, false, true, true, false, true]}"
3YLTXLH3DFBEZ11CLT0NZMCMYJ8PH4_A11J530JMR0EVG,"{""Wiki_Title"": ""Hurricane Irma"", ""Claim_Sentence"": ""The ninth named storm, fourth hurricane, second major hurricane, and first Category 5 hurricane of the extremely active 2017 Atlantic hurricane season, Irma caused widespread and catastrophic damage throughout its long lifetime, particularly in the northeastern Caribbean and the Florida Keys."", ""Extracted_Claims"": [""Irma was the ninth named storm of the 2017 Atlantic hurricane season"", ""Irma was the fourth hurricane of the 2017 Atlantic hurricane season"", ""Irma was the second major hurricane of the 2017 Atlantic hurricane season"", ""Irma was the first Category 5 hurricane of the 2017 Atlantic hurricane season"", ""The  2017 Atlantic hurricane season was extremely active"", ""Irma caused widespread damage"", ""Irma caused catastrophic damage"", ""Irma's damage was particularly severe in the northeastern Caribbean"", ""Irma's damage was particularly severe in the Florida Keys"", ""Irma had a long lifetime"", ""Irma occurred during the 2017 Atlantic hurricane season""], ""Video_Url"": ""http://cs.jhu.edu/~amart233/videos/0fXN4hBjQQg.mp4"", ""Video_Answers"": [false, false, false, false, false, true, true, false, false, false, false], ""Audio_Answers"": [false, false, false, false, false, true, true, false, false, false, false], ""OCR_Answers"": [false, false, false, false, false, true, true, false, false, false, false], ""Neither_Answers"": [true, true, true, true, true, false, false, true, true, true, true]}"
